time,spot,call_premium,put_premium,net_premium,net_dex,net_gex
13:09:33,737.62,94971785.0,56592709.0,38379076.0,0.0,0.0
13:09:45,737.62,95152471.0,56593547.0,38558924.0,0.0,0.0
13:10:08,737.62,95152470.0,56593546.0,38558924.0,0.0,0.0
13:10:47,737.62,95152450.0,56593363.0,38559087.0,0.0,0.0
13:11:47,737.62,95152470.0,56593546.0,38558924.0,0.0,0.0
13:12:48,737.62,95152470.0,56593546.0,38558924.0,0.0,0.0
13:13:47,737.62,95152450.0,56593363.0,38559087.0,0.0,0.0
13:14:47,737.62,95152450.0,56593363.0,38559087.0,0.0,0.0
13:15:47,737.62,95152450.0,56593363.0,38559087.0,0.0,0.0
13:16:29,737.62,95152451.0,56593364.0,38559087.0,0.0,0.0
