datetime,time,symbol,spot,zero_dte_call_premium,zero_dte_put_premium,zero_dte_net_premium,all_exp_call_premium,all_exp_put_premium,all_exp_net_premium,zero_dte_rows,all_exp_rows
2026-05-14 12:27:55,12:27:55,SPY,746.72,250423565.0,185974481.0,64449084.0,730839087.0,296147173.0,434691914.0,240,1238
2026-05-14 12:28:10,12:28:10,SPY,746.8,256303727.0,179922277.0,76381450.0,740149658.0,287187631.0,452962027.0,240,1238
2026-05-14 12:28:31,12:28:31,SPY,746.732,249797128.0,182891024.0,66906104.0,730181692.0,291840237.0,438341455.0,240,1238
2026-05-14 12:28:41,12:28:41,SPY,746.85,259631324.0,173653118.0,85978206.0,740726674.0,281147159.0,459579515.0,240,1238
2026-05-14 12:28:54,12:28:54,SPY,747.0,271112869.0,165930905.0,105181964.0,752040212.0,274797434.0,477242778.0,240,1238
2026-05-14 12:29:10,12:29:10,SPY,747.15,283145864.0,153703118.0,129442746.0,774491181.0,254112345.0,520378836.0,240,1236
2026-05-14 12:29:25,12:29:25,SPY,747.175,290103704.0,148648159.0,141455545.0,790694216.0,247567011.0,543127205.0,240,1236
2026-05-14 12:29:41,12:29:41,SPY,747.28,299398151.0,140742609.0,158655542.0,802111366.0,241266585.0,560844781.0,240,1236
2026-05-14 12:29:55,12:29:55,SPY,747.235,293574022.0,142733945.0,150840077.0,794600996.0,243679625.0,550921371.0,240,1236
2026-05-14 12:30:10,12:30:10,SPY,747.23,296733992.0,141761289.0,154972703.0,798275534.0,241073183.0,557202351.0,240,1236
2026-05-14 12:30:27,12:30:27,SPY,747.3105,303566448.0,136817093.0,166749355.0,805401373.0,237171695.0,568229678.0,240,1236
2026-05-14 12:30:43,12:30:43,SPY,747.27,297400266.0,139710281.0,157689985.0,793535228.0,242026018.0,551509210.0,240,1236
2026-05-14 12:31:02,12:31:02,SPY,747.245,295399342.0,142624516.0,152774826.0,798287058.0,242312339.0,555974719.0,240,1236
2026-05-14 12:32:00,12:32:00,SPY,747.21,293333764.0,148450609.0,144883155.0,794006957.0,249715333.0,544291624.0,240,1236
2026-05-14 12:33:00,12:33:00,SPY,747.11,284156141.0,152567049.0,131589092.0,785946443.0,254838857.0,531107586.0,240,1236
2026-05-14 12:34:00,12:34:00,SPY,747.325,302060847.0,138660929.0,163399918.0,808714398.0,239520926.0,569193472.0,240,1236
2026-05-14 12:35:00,12:35:00,SPY,747.23,293219432.0,146123199.0,147096233.0,795981930.0,246465649.0,549516281.0,240,1236
2026-05-14 12:35:59,12:35:59,SPY,747.38,306771506.0,135116790.0,171654716.0,814545285.0,234260396.0,580284889.0,240,1236
2026-05-14 12:36:59,12:36:59,SPY,747.55,326036605.0,121146898.0,204889707.0,836846712.0,218289674.0,618557038.0,240,1236
2026-05-14 12:37:59,12:37:59,SPY,747.75,352778551.0,108967661.0,243810890.0,870781660.0,201789010.0,668992650.0,240,1236
2026-05-14 12:39:00,12:39:00,SPY,747.88,368187228.0,101365707.0,266821521.0,888873139.0,193534581.0,695338558.0,240,1236
2026-05-14 12:39:43,12:39:43,SPY,747.815,362617989.0,104675496.0,257942493.0,883985271.0,196226829.0,687758442.0,240,1236
2026-05-14 12:40:07,12:40:07,SPY,747.72,352320597.0,109638364.0,242682233.0,871798356.0,202856047.0,668942309.0,240,1236
2026-05-14 12:40:31,12:40:31,SPY,747.72,355057198.0,109237676.0,245819522.0,1014895874.0,202115778.0,812780096.0,342,1898
2026-05-14 12:40:44,12:40:44,SPY,747.78,360332803.0,107613916.0,252718887.0,1020617127.0,200373039.0,820244088.0,342,1898
2026-05-14 12:41:00,12:41:00,SPY,747.66,350516346.0,113271244.0,237245102.0,1007575031.0,205759436.0,801815595.0,342,1898
2026-05-14 12:41:15,12:41:15,SPY,747.74,354189163.0,110845035.0,243344128.0,1015448944.0,204656114.0,810792830.0,342,1898
2026-05-14 12:41:32,12:41:32,SPY,747.73,357509790.0,112558199.0,244951591.0,1017590541.0,206409808.0,811180733.0,342,1898
2026-05-14 12:41:47,12:41:47,SPY,747.8,363313029.0,108740242.0,254572787.0,1024753913.0,202467700.0,822286213.0,342,1898
2026-05-14 12:42:02,12:42:02,SPY,747.67,351491175.0,115380647.0,236110528.0,1009744487.0,208760178.0,800984309.0,342,1898
2026-05-14 12:42:17,12:42:17,SPY,747.65,346840435.0,116933262.0,229907173.0,1006208198.0,211219426.0,794988772.0,342,1898
2026-05-14 12:42:33,12:42:33,SPY,747.48,326806356.0,129913905.0,196892451.0,982507605.0,226518231.0,755989374.0,342,1898
2026-05-14 12:42:47,12:42:47,SPY,747.465,325108565.0,129287140.0,195821425.0,982099691.0,224793243.0,757306448.0,342,1898
2026-05-14 12:43:02,12:43:02,SPY,747.6,336869921.0,122014274.0,214855647.0,999353708.0,215399879.0,783953829.0,342,1898
2026-05-14 12:43:17,12:43:17,SPY,747.73,354588413.0,112609611.0,241978802.0,1018004202.0,207597041.0,810407161.0,342,1898
2026-05-14 12:43:34,12:43:34,SPY,747.8299,368103082.0,107253388.0,260849694.0,1034369160.0,197502034.0,836867126.0,342,1898
2026-05-14 12:43:47,12:43:47,SPY,747.92,381021185.0,101794000.0,279227185.0,1045404643.0,193710363.0,851694280.0,342,1898
2026-05-14 12:44:02,12:44:02,SPY,747.95,386202624.0,99413156.0,286789468.0,1052046954.0,190546690.0,861500264.0,342,1898
2026-05-14 12:44:17,12:44:17,SPY,747.98,386043279.0,98831636.0,287211643.0,1055150944.0,189776306.0,865374638.0,342,1898
2026-05-14 12:44:33,12:44:33,SPY,748.045,398457673.0,94304930.0,304152743.0,1068776546.0,183967417.0,884809129.0,342,1898
2026-05-14 12:44:48,12:44:48,SPY,748.0699,407049881.0,93853477.0,313196404.0,1074836204.0,183200441.0,891635763.0,342,1898
2026-05-14 12:45:02,12:45:02,SPY,748.05,405826772.0,93801381.0,312025391.0,1077321989.0,183620661.0,893701328.0,342,1898
2026-05-14 12:45:18,12:45:18,SPY,748.11,408307174.0,95040928.0,313266246.0,1083578277.0,183962822.0,899615455.0,342,1898
2026-05-14 12:45:31,12:45:31,SPY,748.11,413236111.0,93772659.0,319463452.0,1086179685.0,183055652.0,903124033.0,342,1898
2026-05-14 12:45:47,12:45:47,SPY,748.127,413810333.0,95549937.0,318260396.0,1087390098.0,185051420.0,902338678.0,342,1898
2026-05-14 12:46:02,12:46:02,SPY,748.04,403044556.0,97933969.0,305110587.0,1075874026.0,187860669.0,888013357.0,342,1898
2026-05-14 12:46:19,12:46:19,SPY,748.04,407530141.0,97301868.0,310228273.0,1083638078.0,186213171.0,897424907.0,342,1898
2026-05-14 12:46:33,12:46:33,SPY,748.13,416760371.0,94607083.0,322153288.0,1090629822.0,183438874.0,907190948.0,342,1898
2026-05-14 12:46:48,12:46:48,SPY,748.1499,420099458.0,93711056.0,326388402.0,1096177315.0,181429015.0,914748300.0,342,1898
2026-05-14 12:47:02,12:47:02,SPY,748.12,418263297.0,92805182.0,325458115.0,1095648549.0,181233413.0,914415136.0,342,1898
2026-05-14 12:47:17,12:47:17,SPY,748.18,422751857.0,91957803.0,330794054.0,1098669966.0,180688119.0,917981847.0,342,1898
2026-05-14 12:47:33,12:47:33,SPY,748.15,422088247.0,90339411.0,331748836.0,1100093247.0,178394449.0,921698798.0,342,1898
2026-05-14 12:47:48,12:47:48,SPY,748.2,426359942.0,89119677.0,337240265.0,1104617661.0,177282036.0,927335625.0,342,1898
2026-05-14 12:48:03,12:48:03,SPY,748.22,430444540.0,88358277.0,342086263.0,1108617090.0,176590401.0,932026689.0,342,1898
2026-05-14 12:48:21,12:48:21,SPY,748.16,422504705.0,90263718.0,332240987.0,1105549274.0,177591154.0,927958120.0,342,1898
2026-05-14 12:48:34,12:48:34,SPY,748.21,428222192.0,88334468.0,339887724.0,1099990429.0,176898768.0,923091661.0,342,1898
2026-05-14 12:48:49,12:48:49,SPY,748.085,415795516.0,93073655.0,322721861.0,1093363534.0,180863041.0,912500493.0,342,1898
2026-05-14 12:49:03,12:49:03,SPY,748.14,418624376.0,91633105.0,326991271.0,1097409146.0,180079549.0,917329597.0,342,1898
2026-05-14 12:49:17,12:49:17,SPY,748.15,419833340.0,91751611.0,328081729.0,1100009557.0,179528316.0,920481241.0,342,1898
2026-05-14 12:49:33,12:49:33,SPY,748.07,411006725.0,94339756.0,316666969.0,1088425286.0,182661852.0,905763434.0,342,1898
2026-05-14 12:49:48,12:49:48,SPY,748.16,417592776.0,92255972.0,325336804.0,1097230677.0,180341153.0,916889524.0,342,1898
2026-05-14 12:50:02,12:50:02,SPY,748.18,427899292.0,88921938.0,338977354.0,1106781287.0,177128586.0,929652701.0,342,1898
2026-05-14 12:50:17,12:50:17,SPY,748.2001,426606457.0,89243839.0,337362618.0,1107911420.0,176888965.0,931022455.0,342,1898
2026-05-14 12:50:33,12:50:33,SPY,748.18,422125064.0,90559415.0,331565649.0,1100614791.0,179321746.0,921293045.0,342,1898
2026-05-14 12:50:47,12:50:47,SPY,748.09,410729983.0,94007765.0,316722218.0,1090840371.0,182118955.0,908721416.0,342,1898
2026-05-14 12:51:02,12:51:02,SPY,748.11,414578648.0,93200206.0,321378442.0,1094058920.0,181815638.0,912243282.0,342,1898
2026-05-14 12:51:17,12:51:17,SPY,747.99,400529797.0,97861638.0,302668159.0,1078463271.0,187317105.0,891146166.0,342,1898
2026-05-14 12:51:33,12:51:33,SPY,748.15,418486485.0,91550093.0,326936392.0,1096532077.0,181309742.0,915222335.0,342,1898
2026-05-14 12:51:47,12:51:47,SPY,748.21,425244168.0,88086346.0,337157822.0,1105558356.0,176474098.0,929084258.0,342,1898
2026-05-14 12:52:02,12:52:02,SPY,748.22,428294825.0,86635552.0,341659273.0,1109753073.0,173789836.0,935963237.0,342,1898
2026-05-14 12:52:17,12:52:17,SPY,748.2,424378970.0,86921568.0,337457402.0,1106641282.0,175050962.0,931590320.0,342,1898
2026-05-14 12:52:33,12:52:33,SPY,748.06,404389527.0,93855219.0,310534308.0,1081418867.0,182731056.0,898687811.0,342,1898
2026-05-14 12:52:47,12:52:47,SPY,748.02,400037390.0,96182950.0,303854440.0,1077074801.0,186211192.0,890863609.0,342,1898
2026-05-14 12:53:02,12:53:02,SPY,747.85,385896458.0,105422765.0,280473693.0,1061928719.0,196162741.0,865765978.0,342,1898
2026-05-14 12:53:16,12:53:16,SPY,747.94,389883170.0,102366553.0,287516617.0,1065094833.0,194222838.0,870871995.0,342,1898
2026-05-14 12:53:32,12:53:32,SPY,747.97,396635376.0,98405116.0,298230260.0,1072725633.0,190465496.0,882260137.0,342,1898
2026-05-14 12:53:47,12:53:47,SPY,747.9401,392387666.0,99913898.0,292473768.0,1068007251.0,191623991.0,876383260.0,342,1898
2026-05-14 12:54:03,12:54:03,SPY,748.03,403478947.0,95982962.0,307495985.0,1081282472.0,185889837.0,895392635.0,342,1898
2026-05-14 12:54:19,12:54:19,SPY,748.05,405691628.0,94715938.0,310975690.0,1085348268.0,184284058.0,901064210.0,342,1898
2026-05-14 12:54:32,12:54:32,SPY,748.15,417150382.0,91049543.0,326100839.0,1098112038.0,180487394.0,917624644.0,342,1898
2026-05-14 12:54:46,12:54:46,SPY,748.08,412850319.0,92668222.0,320182097.0,1092641570.0,181976666.0,910664904.0,342,1898
2026-05-14 12:55:11,12:55:11,SPY,748.1,413684818.0,93383373.0,320301445.0,1094072244.0,183360000.0,910712244.0,342,1898
2026-05-14 12:56:47,12:56:47,SPY,748.0,397654150.0,98369253.0,299284897.0,1076112721.0,190076861.0,886035860.0,342,1898
2026-05-14 12:58:49,12:58:49,SPY,747.57,335254165.0,124781575.0,210472590.0,980512032.0,230057970.0,750454062.0,342,1898
2026-05-14 13:00:49,13:00:49,SPY,746.97,272983118.0,170094763.0,102888355.0,909953324.0,282226454.0,627726870.0,342,1898
2026-05-14 13:02:47,13:02:47,SPY,746.745,257451482.0,198012798.0,59438684.0,891111257.0,310952060.0,580159197.0,342,1898
2026-05-14 13:04:45,13:04:45,SPY,747.12,295768599.0,160952231.0,134816368.0,939739558.0,271832716.0,667906842.0,342,1898
2026-05-14 13:06:45,13:06:45,SPY,747.06,291097650.0,165670988.0,125426662.0,936278432.0,276784320.0,659494112.0,342,1898
2026-05-14 13:08:45,13:08:45,SPY,747.323,310704909.0,146043972.0,164660937.0,959624018.0,255596454.0,704027564.0,342,1898
2026-05-14 13:10:46,13:10:46,SPY,747.7,359001667.0,117066024.0,241935643.0,1018992918.0,219457407.0,799535511.0,342,1898
2026-05-14 13:12:45,13:12:45,SPY,747.7,359458533.0,115484211.0,243974322.0,1024803995.0,217566025.0,807237970.0,342,1898
2026-05-14 13:14:45,13:14:45,SPY,747.985,398488596.0,98244521.0,300244075.0,1072955031.0,195246287.0,877708744.0,342,1898
2026-05-14 13:16:47,13:16:47,SPY,747.97,391728103.0,99532070.0,292196033.0,1065560382.0,196539790.0,869020592.0,342,1898
2026-05-14 13:18:46,13:18:46,SPY,748.1425,424367032.0,87964031.0,336403001.0,1106530626.0,181568692.0,924961934.0,342,1898
2026-05-14 13:20:46,13:20:46,SPY,748.1,416031923.0,90749051.0,325282872.0,1068701217.0,186798361.0,881902856.0,342,1898
2026-05-14 13:22:47,13:22:47,SPY,747.92,387739374.0,101281965.0,286457409.0,1040495528.0,200516428.0,839979100.0,342,1898
2026-05-14 13:24:47,13:24:47,SPY,747.7,355570817.0,111601265.0,243969552.0,1002237035.0,212600585.0,789636450.0,342,1898
2026-05-14 13:26:46,13:26:46,SPY,747.4521,323863050.0,131139485.0,192723565.0,963622931.0,239124992.0,724497939.0,342,1898
2026-05-14 13:28:47,13:28:47,SPY,747.65,342879812.0,116330239.0,226549573.0,985721119.0,222417266.0,763303853.0,342,1898
2026-05-14 13:30:45,13:30:45,SPY,747.95,383279296.0,97107289.0,286172007.0,1038395743.0,197294117.0,841101626.0,342,1898
2026-05-14 13:32:45,13:32:45,SPY,748.01,392645689.0,92846149.0,299799540.0,1051130718.0,191579816.0,859550902.0,342,1898
2026-05-14 13:34:45,13:34:45,SPY,747.76,359227836.0,104753903.0,254473933.0,1012370862.0,206552500.0,805818362.0,342,1898
2026-05-14 13:36:45,13:36:45,SPY,747.7,343403676.0,112100547.0,231303129.0,993460953.0,216803334.0,776657619.0,342,1898
2026-05-14 13:38:46,13:38:46,SPY,747.809,357924974.0,102753424.0,255171550.0,1013241408.0,206281462.0,806959946.0,342,1898
2026-05-14 13:40:45,13:40:45,SPY,747.79,359252764.0,102698286.0,256554478.0,1017108995.0,206156895.0,810952100.0,342,1898
2026-05-14 13:42:46,13:42:46,SPY,747.84,368571340.0,97722617.0,270848723.0,1027166712.0,199898047.0,827268665.0,342,1898
2026-05-14 13:44:45,13:44:45,SPY,747.7,346929847.0,110761610.0,236168237.0,1000372837.0,215650481.0,784722356.0,342,1898
2026-05-14 13:46:45,13:46:45,SPY,747.935,380555821.0,92608181.0,287947640.0,1044845161.0,195067627.0,849777534.0,342,1898
2026-05-14 13:48:45,13:48:45,SPY,748.05,398078877.0,86297835.0,311781042.0,1088275427.0,185569606.0,902705821.0,342,1898
2026-05-14 13:50:47,13:50:47,SPY,748.09,402992696.0,84048281.0,318944415.0,1096475794.0,182373434.0,914102360.0,342,1898
2026-05-14 13:52:48,13:52:48,SPY,748.025,393152874.0,86893040.0,306259834.0,1082875465.0,185891226.0,896984239.0,342,1898
2026-05-14 13:54:45,13:54:45,SPY,748.3,430418007.0,74700250.0,355717757.0,1130418910.0,170731526.0,959687384.0,342,1898
2026-05-14 13:56:47,13:56:47,SPY,748.35,447090631.0,70655907.0,376434724.0,1153050499.0,165482602.0,987567897.0,342,1898
2026-05-14 13:58:47,13:58:47,SPY,748.5,473829189.0,64119670.0,409709519.0,1189050023.0,157033643.0,1032016380.0,342,1898
2026-05-14 14:00:47,14:00:47,SPY,748.42,462127239.0,63415284.0,398711955.0,1180837293.0,155712318.0,1025124975.0,342,1898
2026-05-14 14:02:46,14:02:46,SPY,748.38,453415016.0,65858231.0,387556785.0,1169248523.0,158431105.0,1010817418.0,342,1898
2026-05-14 14:04:46,14:04:46,SPY,748.54,483302625.0,58845175.0,424457450.0,1207620817.0,151236770.0,1056384047.0,342,1898
2026-05-14 14:06:45,14:06:45,SPY,748.355,435101416.0,66354515.0,368746901.0,1153169546.0,161994356.0,991175190.0,342,1898
2026-05-14 14:08:46,14:08:46,SPY,748.64,495885480.0,53919594.0,441965886.0,1221046867.0,145893378.0,1075153489.0,342,1898
2026-05-14 14:10:46,14:10:46,SPY,748.665,498180013.0,51982987.0,446197026.0,1230588968.0,142505472.0,1088083496.0,342,1898
2026-05-14 14:12:49,14:12:49,SPY,748.2,412364865.0,70667473.0,341697392.0,1140953380.0,164008565.0,976944815.0,342,1898
2026-05-14 14:14:49,14:14:49,SPY,748.51,462904175.0,54931866.0,407972309.0,1189666136.0,148091325.0,1041574811.0,342,1898
2026-05-14 14:16:48,14:16:48,SPY,748.54,472037677.0,52957144.0,419080533.0,1200831616.0,145532174.0,1055299442.0,342,1898
2026-05-14 14:18:48,14:18:48,SPY,748.44,447193849.0,57538513.0,389655336.0,1151758826.0,151438130.0,1000320696.0,342,1898
2026-05-14 14:20:46,14:20:46,SPY,748.58,474882130.0,50704895.0,424177235.0,1187272574.0,143190969.0,1044081605.0,342,1898
2026-05-14 14:22:45,14:22:45,SPY,748.44,443676895.0,57194948.0,386481947.0,1150758631.0,151604237.0,999154394.0,342,1898
2026-05-14 14:24:45,14:24:45,SPY,748.46,448653172.0,55571498.0,393081674.0,1158416627.0,150418910.0,1007997717.0,342,1898
2026-05-14 14:26:46,14:26:46,SPY,748.39,435516806.0,59469482.0,376047324.0,1143608149.0,155868132.0,987740017.0,342,1898
2026-05-14 14:28:48,14:28:48,SPY,748.11,380188514.0,74084538.0,306103976.0,1056576063.0,175514924.0,881061139.0,342,1898
2026-05-14 14:30:46,14:30:46,SPY,748.495,460029012.0,53389669.0,406639343.0,1074917618.0,150195505.0,924722113.0,342,1898
2026-05-14 14:32:46,14:32:46,SPY,748.37,430829228.0,59150081.0,371679147.0,1047821589.0,156149160.0,891672429.0,342,1898
2026-05-14 14:34:46,14:34:46,SPY,748.31,421096821.0,61126042.0,359970779.0,1037207389.0,160103653.0,877103736.0,342,1898
2026-05-14 14:36:46,14:36:46,SPY,748.45,450253839.0,54617989.0,395635850.0,1069559235.0,152005352.0,917553883.0,342,1898
2026-05-14 14:38:47,14:38:47,SPY,748.555,476192941.0,50734491.0,425458450.0,1104810917.0,146409535.0,958401382.0,342,1898
2026-05-14 14:40:45,14:40:45,SPY,748.6201,481201198.0,48014688.0,433186510.0,1112971172.0,143343617.0,969627555.0,342,1898
2026-05-14 14:42:46,14:42:46,SPY,748.43,447186637.0,56575264.0,390611373.0,1071468873.0,155194950.0,916273923.0,342,1898
2026-05-14 14:44:08,14:44:08,SPY,748.3,416443040.0,61639121.0,354803919.0,1039169139.0,162565568.0,876603571.0,342,1898
2026-05-14 14:46:07,14:46:07,SPY,748.5,454568358.0,56406355.0,398162003.0,1083267666.0,155838921.0,927428745.0,342,1898
2026-05-14 14:48:07,14:48:07,SPY,748.41,437535174.0,59458904.0,378076270.0,1072191025.0,161988521.0,910202504.0,342,1898
2026-05-14 14:50:00,14:50:00,SPY,747.83,342158397.0,81079833.0,261078564.0,960490851.0,193560442.0,766930409.0,342,1898
2026-05-14 14:51:49,14:51:49,SPY,748.14,389633530.0,70385239.0,319248291.0,1021344023.0,178155522.0,843188501.0,342,1898
2026-05-14 14:53:06,14:53:06,SPY,748.065,390864888.0,77507671.0,313357217.0,1022244968.0,187021286.0,835223682.0,342,1898
2026-05-14 14:55:08,14:55:08,SPY,747.87,356206766.0,91154532.0,265052234.0,981189138.0,203482295.0,777706843.0,342,1898
2026-05-14 14:57:07,14:57:07,SPY,747.83,347258806.0,94238530.0,253020276.0,970200284.0,208858973.0,761341311.0,342,1898
2026-05-14 14:59:06,14:59:06,SPY,748.17,403317031.0,66814387.0,336502644.0,1040412466.0,178773422.0,861639044.0,342,1898
2026-05-14 15:01:07,15:01:07,SPY,748.17,429493487.0,55255416.0,374238071.0,1076194042.0,160674507.0,915519535.0,342,1898
2026-05-14 15:03:06,15:03:06,SPY,748.17,445517190.0,51430193.0,394086997.0,1093267249.0,155065554.0,938201695.0,342,1898
2026-05-14 15:05:07,15:05:07,SPY,748.17,422426251.0,55513428.0,366912823.0,1069793807.0,161183870.0,908609937.0,342,1898
2026-05-14 15:07:07,15:07:07,SPY,748.17,419344957.0,51313551.0,368031406.0,1069246202.0,157732880.0,911513322.0,342,1898
2026-05-14 15:09:08,15:09:08,SPY,748.17,407484139.0,50305168.0,357178971.0,1057216346.0,157233774.0,899982572.0,342,1898
2026-05-14 15:11:18,15:11:18,SPY,748.17,398881492.0,52348303.0,346533189.0,1045061109.0,161330690.0,883730419.0,342,1898
2026-05-14 15:13:19,15:13:19,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:15:20,15:15:20,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:17:25,15:17:25,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:19:26,15:19:26,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:21:28,15:21:28,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:23:29,15:23:29,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:25:31,15:25:31,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:27:33,15:27:33,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:29:36,15:29:36,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:31:37,15:31:37,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:33:07,15:33:07,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:35:07,15:35:07,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:37:07,15:37:07,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
2026-05-14 15:39:09,15:39:09,SPY,748.17,393185277.0,53045896.0,340139381.0,1040534431.0,162880439.0,877653992.0,342,1898
