datetime,time,symbol,spot,zero_dte_call_premium,zero_dte_put_premium,zero_dte_net_premium,all_exp_call_premium,all_exp_put_premium,all_exp_net_premium,zero_dte_rows,all_exp_rows
2026-05-13 17:42:55,17:42:55,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:43:09,17:43:09,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:43:24,17:43:24,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:43:39,17:43:39,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:43:54,17:43:54,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:44:09,17:44:09,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:44:24,17:44:24,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:44:38,17:44:38,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:44:53,17:44:53,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-13 17:45:55,17:45:55,SPX,7444.25,1811425622.0,174547871.0,1636877751.0,4031393574.0,462269946.0,3569123628.0,322,1976
2026-05-14 12:06:40,12:06:40,SPX,7497.37,757598140.0,336395310.0,421202830.0,1260198874.0,534234960.0,725963914.0,80,480
2026-05-14 12:06:53,12:06:53,SPX,7496.84,753704274.0,339658494.0,414045780.0,1254497071.0,540061984.0,714435087.0,80,480
2026-05-14 12:07:08,12:07:08,SPX,7497.26,772130646.0,329952161.0,442178485.0,1273566101.0,527607606.0,745958495.0,80,480
2026-05-14 12:07:24,12:07:24,SPX,7497.97,770419123.0,327194645.0,443224478.0,1261125901.0,530062627.0,731063274.0,80,480
2026-05-14 12:07:38,12:07:38,SPX,7497.24,748625290.0,347485045.0,401140245.0,1244081337.0,549719991.0,694361346.0,80,480
2026-05-14 12:07:53,12:07:53,SPX,7497.16,747317024.0,341754678.0,405562346.0,1248431810.0,541965572.0,706466238.0,80,480
2026-05-14 12:08:08,12:08:08,SPX,7496.58,740067015.0,347158073.0,392908942.0,1243905754.0,546852349.0,697053405.0,80,480
2026-05-14 12:08:25,12:08:25,SPX,7495.45,706077379.0,389923115.0,316154264.0,1192237356.0,603110201.0,589127155.0,80,480
2026-05-14 12:08:39,12:08:39,SPX,7494.28,686315815.0,420087862.0,266227953.0,1176353012.0,625433753.0,550919259.0,80,480
2026-05-14 12:08:53,12:08:53,SPX,7495.1,699253536.0,386563819.0,312689717.0,1195405464.0,585529579.0,609875885.0,80,480
2026-05-14 12:09:10,12:09:10,SPX,7497.92,768773602.0,327012416.0,441761186.0,1270476965.0,530022340.0,740454625.0,80,480
2026-05-14 12:09:28,12:09:28,SPX,7497.63,767922737.0,324348101.0,443574636.0,1263647188.0,528091926.0,735555262.0,80,480
2026-05-14 12:09:38,12:09:38,SPX,7498.88,787924490.0,307669681.0,480254809.0,1288443945.0,510281909.0,778162036.0,80,480
2026-05-14 12:09:53,12:09:53,SPX,7498.17,783071002.0,312323250.0,470747752.0,1283034084.0,513515331.0,769518753.0,80,480
2026-05-14 12:10:08,12:10:08,SPX,7498.03,781646791.0,313081125.0,468565666.0,1285508106.0,512565296.0,772942810.0,80,480
2026-05-14 12:10:24,12:10:24,SPX,7498.11,779562556.0,317694169.0,461868387.0,1270011587.0,521003962.0,749007625.0,80,480
2026-05-14 12:10:39,12:10:39,SPX,7497.83,770341256.0,328915320.0,441425936.0,1270494812.0,530149871.0,740344941.0,80,480
2026-05-14 12:10:52,12:10:52,SPX,7497.27,763864046.0,336663429.0,427200617.0,1266405666.0,538710897.0,727694769.0,80,480
2026-05-14 12:11:12,12:11:12,SPX,7496.37,747649007.0,354023167.0,393625840.0,1245446569.0,557829767.0,687616802.0,80,480
2026-05-14 12:13:12,12:13:12,SPX,7491.39,631512525.0,481633668.0,149878857.0,1098875391.0,710210796.0,388664595.0,80,480
2026-05-14 12:15:14,12:15:14,SPX,7487.09,520414262.0,673917366.0,-153503104.0,965020041.0,937427134.0,27592907.0,80,480
2026-05-14 12:16:39,12:16:39,SPX,7487.62,549680108.0,601883585.0,-52203477.0,991926064.0,860583183.0,131342881.0,80,480
2026-05-14 12:16:54,12:16:54,SPX,7486.86,531557228.0,641209210.0,-109651982.0,981292551.0,881234106.0,100058445.0,80,480
2026-05-14 12:17:12,12:17:12,SPX,7486.81,542471702.0,625689661.0,-83217959.0,982431015.0,883316040.0,99114975.0,80,480
2026-05-14 12:17:27,12:17:27,SPX,7485.59,521397313.0,659128601.0,-137731288.0,957772036.0,922687560.0,35084476.0,80,480
2026-05-14 12:19:14,12:19:14,SPX,7488.35,552429812.0,611359191.0,-58929379.0,982958005.0,880782210.0,102175795.0,80,480
2026-05-14 12:20:39,12:20:39,SPX,7487.9,558336879.0,601436151.0,-43099272.0,1010809688.0,850978926.0,159830762.0,80,480
2026-05-14 12:20:53,12:20:53,SPX,7489.17,576767942.0,564890258.0,11877684.0,1024175428.0,823291389.0,200884039.0,80,480
2026-05-14 12:21:07,12:21:07,SPX,7488.99,567540235.0,569223352.0,-1683117.0,1016320466.0,828925086.0,187395380.0,80,480
2026-05-14 12:21:22,12:21:22,SPX,7490.08,571300215.0,545933983.0,25366232.0,1011952645.0,812510287.0,199442358.0,80,480
2026-05-14 12:23:09,12:23:09,SPX,7488.65,552601304.0,583884602.0,-31283298.0,1000927711.0,842250284.0,158677427.0,80,480
2026-05-14 12:24:37,12:24:37,SPX,7488.26,552498526.0,564616311.0,-12117785.0,1001438380.0,826656775.0,174781605.0,80,480
2026-05-14 12:24:49,12:24:49,SPX,7485.15,494876866.0,673251958.0,-178375092.0,937645722.0,934085508.0,3560214.0,80,480
2026-05-14 12:25:05,12:25:05,SPX,7487.17,525263780.0,624546048.0,-99282268.0,964100487.0,896185738.0,67914749.0,80,480
2026-05-14 12:25:21,12:25:21,SPX,7486.63,518415936.0,628863202.0,-110447266.0,958104518.0,892758675.0,65345843.0,80,480
2026-05-14 12:25:37,12:25:37,SPX,7487.17,524389683.0,614946598.0,-90556915.0,962664797.0,884300153.0,78364644.0,80,480
2026-05-14 12:25:52,12:25:52,SPX,7486.3,506217795.0,647874929.0,-141657134.0,938012187.0,921036961.0,16975226.0,80,480
2026-05-14 12:26:06,12:26:06,SPX,7486.08,501332417.0,637807282.0,-136474865.0,936747431.0,903579936.0,33167495.0,80,480
2026-05-14 12:26:22,12:26:22,SPX,7487.43,534587294.0,584656709.0,-50069415.0,976581332.0,846634232.0,129947100.0,80,480
2026-05-14 12:26:38,12:26:38,SPX,7488.29,533436535.0,575866099.0,-42429564.0,973946503.0,842886745.0,131059758.0,80,480
2026-05-14 12:26:50,12:26:50,SPX,7488.02,531319125.0,577736580.0,-46417455.0,969657299.0,844772904.0,124884395.0,80,480
2026-05-14 12:27:04,12:27:04,SPX,7488.37,529270142.0,581562291.0,-52292149.0,970702135.0,850361134.0,120341001.0,80,480
2026-05-14 12:27:22,12:27:22,SPX,7488.14,533702579.0,578755754.0,-45053175.0,973218817.0,846422043.0,126796774.0,80,480
2026-05-14 12:27:35,12:27:35,SPX,7488.63,536392171.0,570146484.0,-33754313.0,980096719.0,835812972.0,144283747.0,80,480
2026-05-14 12:27:51,12:27:51,SPX,7488.55,551585229.0,554138663.0,-2553434.0,995935109.0,818651657.0,177283452.0,80,480
2026-05-14 12:28:07,12:28:07,SPX,7488.11,544399010.0,561025215.0,-16626205.0,990893005.0,822227398.0,168665607.0,80,480
2026-05-14 12:28:29,12:28:29,SPX,7490.41,556931301.0,519739661.0,37191640.0,1000686108.0,787938104.0,212748004.0,80,480
2026-05-14 12:28:45,12:28:45,SPX,7490.11,562170259.0,521859706.0,40310553.0,1010950920.0,777252511.0,233698409.0,80,480
2026-05-14 12:28:54,12:28:54,SPX,7490.73,585873349.0,503479760.0,82393589.0,1043047394.0,751419777.0,291627617.0,80,480
2026-05-14 12:29:06,12:29:06,SPX,7491.3,600872624.0,476680392.0,124192232.0,1063772645.0,728409277.0,335363368.0,80,480
2026-05-14 12:29:23,12:29:23,SPX,7492.73,642888509.0,437870162.0,205018347.0,1115881343.0,680229487.0,435651856.0,80,480
2026-05-14 12:29:38,12:29:38,SPX,7494.33,666902674.0,399911395.0,266991279.0,1137946297.0,645351132.0,492595165.0,80,480
2026-05-14 12:29:52,12:29:52,SPX,7493.97,658784913.0,405952486.0,252832427.0,1132239619.0,646447415.0,485792204.0,80,480
2026-05-14 12:30:07,12:30:07,SPX,7493.79,663955168.0,402554554.0,261400614.0,1142070939.0,639047601.0,503023338.0,80,480
2026-05-14 12:30:24,12:30:24,SPX,7493.46,664389081.0,405047687.0,259341394.0,1136416565.0,641121430.0,495295135.0,80,480
2026-05-14 12:30:42,12:30:42,SPX,7494.9,680168761.0,389478628.0,290690133.0,1149651690.0,632461405.0,517190285.0,80,480
2026-05-14 12:30:58,12:30:58,SPX,7493.55,641609720.0,417862226.0,223747494.0,1116554465.0,664113596.0,452440869.0,80,480
2026-05-14 12:31:14,12:31:14,SPX,7494.22,656887000.0,410640867.0,246246133.0,1135654720.0,650124020.0,485530700.0,80,480
2026-05-14 12:33:11,12:33:11,SPX,7492.34,622375608.0,450613344.0,171762264.0,1095358579.0,696001258.0,399357321.0,80,480
2026-05-14 12:35:10,12:35:10,SPX,7493.57,655110150.0,414716535.0,240393615.0,1133114624.0,656075682.0,477038942.0,80,480
2026-05-14 12:37:11,12:37:11,SPX,7497.1,730327757.0,337281442.0,393046315.0,1226469951.0,568417941.0,658052010.0,80,480
2026-05-14 12:39:12,12:39:12,SPX,7499.89,827093172.0,280760932.0,546332240.0,1352024252.0,493425773.0,858598479.0,80,480
2026-05-14 12:40:13,12:40:13,SPX,7499.29,881726450.0,299734488.0,581991962.0,2602047645.0,562489146.0,2039558499.0,306,1932
2026-05-14 12:40:24,12:40:24,SPX,7498.93,876293783.0,305609033.0,570684750.0,2599361267.0,564405972.0,2034955295.0,306,1932
2026-05-14 12:40:38,12:40:38,SPX,7499.67,908903365.0,286069006.0,622834359.0,2631518734.0,545086749.0,2086431985.0,306,1932
2026-05-14 12:40:53,12:40:53,SPX,7499.65,892741320.0,295873934.0,596867386.0,2617658505.0,554955905.0,2062702600.0,306,1932
2026-05-14 12:41:08,12:41:08,SPX,7499.31,894578209.0,298250060.0,596328149.0,2618885016.0,558796690.0,2060088326.0,306,1932
2026-05-14 12:41:24,12:41:24,SPX,7499.21,889218656.0,305896147.0,583322509.0,2608830280.0,566079159.0,2042751121.0,306,1932
2026-05-14 12:41:39,12:41:39,SPX,7499.34,903507418.0,300016717.0,603490701.0,2634643768.0,558761152.0,2075882616.0,306,1932
2026-05-14 12:41:54,12:41:54,SPX,7498.89,888185167.0,306277056.0,581908111.0,2599643130.0,574184407.0,2025458723.0,306,1932
2026-05-14 12:42:09,12:42:09,SPX,7498.32,872058830.0,317486299.0,554572531.0,2594387798.0,577967234.0,2016420564.0,306,1932
2026-05-14 12:42:25,12:42:25,SPX,7498.04,851793766.0,330741378.0,521052388.0,2567001698.0,593379840.0,1973621858.0,306,1932
2026-05-14 12:42:39,12:42:39,SPX,7496.25,810745034.0,364865252.0,445879782.0,2521069446.0,627210244.0,1893859202.0,306,1932
2026-05-14 12:42:54,12:42:54,SPX,7496.98,827150970.0,337517089.0,489633881.0,2535611359.0,602760481.0,1932850878.0,306,1932
2026-05-14 12:43:09,12:43:09,SPX,7498.28,869107439.0,318581842.0,550525597.0,2580198008.0,583673544.0,1996524464.0,306,1932
2026-05-14 12:43:25,12:43:25,SPX,7499.12,893889153.0,297250448.0,596638705.0,2617133598.0,557900254.0,2059233344.0,306,1932
2026-05-14 12:43:40,12:43:40,SPX,7499.87,939722330.0,278673285.0,661049045.0,2664777701.0,536344702.0,2128432999.0,306,1932
2026-05-14 12:43:54,12:43:54,SPX,7500.65,948367236.0,271584540.0,676782696.0,2463878465.0,711769954.0,1752108511.0,306,1932
2026-05-14 12:44:09,12:44:09,SPX,7500.63,959537406.0,269549200.0,689988206.0,2475356470.0,707010538.0,1768345932.0,306,1932
2026-05-14 12:44:25,12:44:25,SPX,7501.07,978282686.0,259947961.0,718334725.0,2496670553.0,695097663.0,1801572890.0,306,1932
2026-05-14 12:44:39,12:44:39,SPX,7501.78,1016075318.0,247266588.0,768808730.0,2542221655.0,680959808.0,1861261847.0,306,1932
2026-05-14 12:44:54,12:44:54,SPX,7502.09,1028010687.0,256332416.0,771678271.0,2560228213.0,687767886.0,1872460327.0,306,1932
2026-05-14 12:45:09,12:45:09,SPX,7501.91,1030711946.0,254022414.0,776689532.0,2565297276.0,682694054.0,1882603222.0,306,1932
2026-05-14 12:45:24,12:45:24,SPX,7502.6,1044434701.0,250581696.0,793853005.0,2586253859.0,679195151.0,1907058708.0,306,1932
2026-05-14 12:45:39,12:45:39,SPX,7501.94,1015540275.0,259736682.0,755803593.0,2553092142.0,687395202.0,1865696940.0,306,1932
2026-05-14 12:45:54,12:45:54,SPX,7502.21,1030435000.0,253437279.0,776997721.0,2564642886.0,683211932.0,1881430954.0,306,1932
2026-05-14 12:46:11,12:46:11,SPX,7502.02,1019064270.0,259265695.0,759798575.0,2550074442.0,691023278.0,1859051164.0,306,1932
